WY_adj,StormDate,DayofFF,AfterFirstFlush,stratum,StormDOWY_adj,discharge_tf_Δ,sp_cond_Δ,turbidity_Δ,velocity_tf_Δ,water_temp_Δ
2017,2017-02-04,2016-12-11,TRUE,Sacramento River Mainstem,157,3526.734999999997,NA,NA,NA,NA
2017,2017-02-04,2016-12-11,TRUE,Sacramento River Mainstem,157,NA,NA,NA,0.2224999999999997,NA
2017,2017-02-04,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,157,NA,NA,NA,NA,0.5844444444444434
2017,2017-02-04,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,157,NA,-1627.1583333333328,NA,NA,NA
2017,2017-02-04,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,157,NA,NA,-11.360000000000007,NA,NA
2017,2017-02-04,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,157,NA,NA,NA,NA,NA
2017,2017-02-04,2016-12-11,TRUE,South Delta,157,NA,NA,NA,NA,1.1019607843137251
2017,2017-02-04,2016-12-11,TRUE,South Delta,157,NA,-14.357058823529428,NA,NA,NA
2017,2017-02-04,2016-12-11,TRUE,South Delta,157,NA,NA,-2.251176470588236,NA,NA
2017,2017-02-04,2016-12-11,TRUE,South Delta,157,-389.23725490196057,NA,NA,NA,NA
2017,2017-02-04,2016-12-11,TRUE,South Delta,157,NA,NA,NA,-0.04104166666666664,NA
2017,2017-02-04,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,157,NA,NA,NA,NA,1.0316666666666663
2017,2017-02-04,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,157,NA,-82.64083333333338,NA,NA,NA
2017,2017-02-04,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,157,NA,NA,NA,NA,NA
2017,2017-02-04,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,157,134.09666666666658,NA,NA,NA,NA
2017,2017-02-04,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,157,NA,NA,NA,0.016666666666666663,NA
2017,2017-02-04,2016-12-11,TRUE,Suisun and Honker Bays,157,NA,NA,NA,NA,0.8922222222222214
2017,2017-02-04,2016-12-11,TRUE,Suisun and Honker Bays,157,NA,8.796666666666653,NA,NA,NA
2017,2017-02-04,2016-12-11,TRUE,Suisun and Honker Bays,157,NA,NA,-5.733333333333334,NA,NA
2017,2017-02-04,2016-12-11,TRUE,Suisun and Honker Bays,157,NA,NA,NA,NA,NA
2017,2017-02-04,2016-12-11,TRUE,NA,157,NA,NA,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Cache Slough and Liberty Island,168,NA,NA,NA,NA,-0.8466666666666676
2017,2017-02-15,2016-12-11,TRUE,Cache Slough and Liberty Island,168,NA,3.836666666666659,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Cache Slough and Liberty Island,168,NA,NA,-46.04666666666667,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Cache Slough and Liberty Island,168,NA,NA,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Cache Slough and Liberty Island,168,NA,NA,NA,-0.06000000000000005,NA
2017,2017-02-15,2016-12-11,TRUE,Confluence,168,NA,NA,NA,NA,-0.017999999999998906
2017,2017-02-15,2016-12-11,TRUE,Confluence,168,NA,9.5473333333332,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Confluence,168,NA,NA,-18.944000000000003,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Confluence,168,30522.22222222222,NA,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Confluence,168,NA,NA,NA,-0.3688888888888888,NA
2017,2017-02-15,2016-12-11,TRUE,North and South Forks Mokelumne River,168,NA,NA,NA,NA,-0.3291666666666675
2017,2017-02-15,2016-12-11,TRUE,North and South Forks Mokelumne River,168,NA,11.602500000000006,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,North and South Forks Mokelumne River,168,NA,NA,-55.37,NA,NA
2017,2017-02-15,2016-12-11,TRUE,North and South Forks Mokelumne River,168,-8360,NA,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,North and South Forks Mokelumne River,168,NA,NA,NA,-0.8058333333333332,NA
2017,2017-02-15,2016-12-11,TRUE,Out of Bounds,168,NA,NA,NA,NA,0.07333333333333414
2017,2017-02-15,2016-12-11,TRUE,Out of Bounds,168,NA,-13.926666666666648,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Out of Bounds,168,NA,NA,2.879999999999999,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Out of Bounds,168,NA,NA,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,168,NA,NA,NA,NA,0.4033333333333342
2017,2017-02-15,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,168,NA,164.79333333333335,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,168,NA,NA,-38.056666666666665,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,168,360,NA,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,168,NA,NA,NA,0.026666666666666672,NA
2017,2017-02-15,2016-12-11,TRUE,Sacramento River Mainstem,168,NA,NA,NA,NA,-0.17714285714285793
2017,2017-02-15,2016-12-11,TRUE,Sacramento River Mainstem,168,NA,8.721904761904753,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Sacramento River Mainstem,168,NA,NA,-25.072380952380954,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Sacramento River Mainstem,168,-2684.6800000000003,NA,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Sacramento River Mainstem,168,NA,NA,NA,-0.10416666666666652,NA
2017,2017-02-15,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,168,NA,NA,NA,NA,0.025555555555555998
2017,2017-02-15,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,168,NA,12.536666666666662,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,168,NA,NA,-17.87166666666667,NA,NA
2017,2017-02-15,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,168,NA,NA,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,South Delta,168,NA,NA,NA,NA,0.08647058823529541
2017,2017-02-15,2016-12-11,TRUE,South Delta,168,NA,-23.45450980392158,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,South Delta,168,NA,NA,2.0066797385620916,NA,NA
2017,2017-02-15,2016-12-11,TRUE,South Delta,168,1309.5788235294121,NA,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,South Delta,168,NA,NA,NA,0.15499999999999992,NA
2017,2017-02-15,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,168,NA,NA,NA,NA,-0.07416666666666671
2017,2017-02-15,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,168,NA,11.29833333333329,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,168,NA,NA,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,168,-843.7633333333333,NA,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,168,NA,NA,NA,-0.17999999999999994,NA
2017,2017-02-15,2016-12-11,TRUE,Suisun and Honker Bays,168,NA,NA,NA,NA,0.11666666666666714
2017,2017-02-15,2016-12-11,TRUE,Suisun and Honker Bays,168,NA,9.439999999999998,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Suisun and Honker Bays,168,NA,NA,-8.455555555555549,NA,NA
2017,2017-02-15,2016-12-11,TRUE,Suisun and Honker Bays,168,NA,NA,NA,NA,NA
2017,2017-02-15,2016-12-11,TRUE,NA,168,NA,NA,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Cache Slough and Liberty Island,171,NA,NA,NA,NA,-0.45333333333333314
2017,2017-02-18,2016-12-11,TRUE,Cache Slough and Liberty Island,171,NA,9.506666666666675,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Cache Slough and Liberty Island,171,NA,NA,33.60666666666667,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Cache Slough and Liberty Island,171,NA,NA,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Cache Slough and Liberty Island,171,NA,NA,NA,-0.10666666666666647,NA
2017,2017-02-18,2016-12-11,TRUE,Confluence,171,NA,NA,NA,NA,-0.20133333333333425
2017,2017-02-18,2016-12-11,TRUE,Confluence,171,NA,22.136000000000195,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Confluence,171,NA,NA,-1.6706666666666692,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Confluence,171,6000,NA,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Confluence,171,NA,NA,NA,0.08444444444444432,NA
2017,2017-02-18,2016-12-11,TRUE,North and South Forks Mokelumne River,171,NA,NA,NA,NA,-0.10749999999999993
2017,2017-02-18,2016-12-11,TRUE,North and South Forks Mokelumne River,171,NA,1.8766666666666652,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,North and South Forks Mokelumne River,171,NA,NA,-8.713333333333335,NA,NA
2017,2017-02-18,2016-12-11,TRUE,North and South Forks Mokelumne River,171,-2191.1111111111113,NA,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,North and South Forks Mokelumne River,171,NA,NA,NA,-0.28916666666666657,NA
2017,2017-02-18,2016-12-11,TRUE,Out of Bounds,171,NA,NA,NA,NA,-0.2900000000000009
2017,2017-02-18,2016-12-11,TRUE,Out of Bounds,171,NA,0.47999999999998977,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Out of Bounds,171,NA,NA,3.599999999999998,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Out of Bounds,171,NA,NA,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,171,NA,NA,NA,NA,0.3099999999999987
2017,2017-02-18,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,171,NA,96.50999999999999,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,171,NA,NA,-12.249999999999996,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,171,663.3333333333335,NA,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,171,NA,NA,NA,0.03333333333333334,NA
2017,2017-02-18,2016-12-11,TRUE,Sacramento River Mainstem,171,NA,NA,NA,NA,0.12714285714285722
2017,2017-02-18,2016-12-11,TRUE,Sacramento River Mainstem,171,NA,6.127142857142857,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Sacramento River Mainstem,171,NA,NA,-16.91380952380952,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Sacramento River Mainstem,171,4.924999999995634,NA,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Sacramento River Mainstem,171,NA,NA,NA,-0.029999999999999805,NA
2017,2017-02-18,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,171,NA,NA,NA,NA,-0.35888888888888815
2017,2017-02-18,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,171,NA,4.686666666666696,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,171,NA,NA,-19.985,NA,NA
2017,2017-02-18,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,171,NA,NA,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,South Delta,171,NA,NA,NA,NA,-0.4041176470588237
2017,2017-02-18,2016-12-11,TRUE,South Delta,171,NA,-23.67098039215685,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,South Delta,171,NA,NA,3.405490196078432,NA,NA
2017,2017-02-18,2016-12-11,TRUE,South Delta,171,1270.2935947712422,NA,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,South Delta,171,NA,NA,NA,0.19565476190476194,NA
2017,2017-02-18,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,171,NA,NA,NA,NA,-0.4499999999999993
2017,2017-02-18,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,171,NA,-1.0558333333332826,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,171,NA,NA,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,171,297.5666666666666,NA,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,171,NA,NA,NA,0.030000000000000027,NA
2017,2017-02-18,2016-12-11,TRUE,Suisun and Honker Bays,171,NA,NA,NA,NA,-0.48777777777777764
2017,2017-02-18,2016-12-11,TRUE,Suisun and Honker Bays,171,NA,14.358888888888885,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Suisun and Honker Bays,171,NA,NA,-29.345555555555563,NA,NA
2017,2017-02-18,2016-12-11,TRUE,Suisun and Honker Bays,171,NA,NA,NA,NA,NA
2017,2017-02-18,2016-12-11,TRUE,NA,171,NA,NA,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Cache Slough and Liberty Island,174,NA,NA,NA,NA,-0.033333333333333215
2017,2017-02-21,2016-12-11,TRUE,Cache Slough and Liberty Island,174,NA,-5.75,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Cache Slough and Liberty Island,174,NA,NA,22.41333333333334,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Cache Slough and Liberty Island,174,NA,NA,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Cache Slough and Liberty Island,174,NA,NA,NA,0.08666666666666645,NA
2017,2017-02-21,2016-12-11,TRUE,Confluence,174,NA,NA,NA,NA,0.08466666666666711
2017,2017-02-21,2016-12-11,TRUE,Confluence,174,NA,5.178666666666459,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Confluence,174,NA,NA,4.776000000000003,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Confluence,174,-22444.444444444438,NA,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Confluence,174,NA,NA,NA,0.21999999999999975,NA
2017,2017-02-21,2016-12-11,TRUE,North and South Forks Mokelumne River,174,NA,NA,NA,NA,0.3766666666666669
2017,2017-02-21,2016-12-11,TRUE,North and South Forks Mokelumne River,174,NA,-0.4483333333333377,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,North and South Forks Mokelumne River,174,NA,NA,23.151666666666667,NA,NA
2017,2017-02-21,2016-12-11,TRUE,North and South Forks Mokelumne River,174,6695.555555555557,NA,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,North and South Forks Mokelumne River,174,NA,NA,NA,0.7341666666666669,NA
2017,2017-02-21,2016-12-11,TRUE,Out of Bounds,174,NA,NA,NA,NA,-0.02999999999999936
2017,2017-02-21,2016-12-11,TRUE,Out of Bounds,174,NA,9.653333333333336,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Out of Bounds,174,NA,NA,11.380000000000003,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Out of Bounds,174,NA,NA,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,174,NA,NA,NA,NA,-0.21833333333333194
2017,2017-02-21,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,174,NA,-15.078333333333319,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,174,NA,NA,1.1833333333333336,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,174,-1471.0000000000002,NA,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,174,NA,NA,NA,-0.07333333333333335,NA
2017,2017-02-21,2016-12-11,TRUE,Sacramento River Mainstem,174,NA,NA,NA,NA,0.3376190476190466
2017,2017-02-21,2016-12-11,TRUE,Sacramento River Mainstem,174,NA,2.1766666666666765,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Sacramento River Mainstem,174,NA,NA,0.5738095238095227,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Sacramento River Mainstem,174,-15.360000000000582,NA,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Sacramento River Mainstem,174,NA,NA,NA,-0.035833333333333606,NA
2017,2017-02-21,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,174,NA,NA,NA,NA,-0.04111111111111221
2017,2017-02-21,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,174,NA,7.906666666666638,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,174,NA,NA,9.26166666666667,NA,NA
2017,2017-02-21,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,174,NA,NA,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,South Delta,174,NA,NA,NA,NA,-0.3680392156862755
2017,2017-02-21,2016-12-11,TRUE,South Delta,174,NA,0.8311764705882183,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,South Delta,174,NA,NA,8.314117647058822,NA,NA
2017,2017-02-21,2016-12-11,TRUE,South Delta,174,1671.2383529411763,NA,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,South Delta,174,NA,NA,NA,0.13755952380952374,NA
2017,2017-02-21,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,174,NA,NA,NA,NA,-0.17916666666666714
2017,2017-02-21,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,174,NA,-9.088333333333367,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,174,NA,NA,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,174,550.9700000000003,NA,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,174,NA,NA,NA,0.1266666666666667,NA
2017,2017-02-21,2016-12-11,TRUE,Suisun and Honker Bays,174,NA,NA,NA,NA,-0.26111111111111107
2017,2017-02-21,2016-12-11,TRUE,Suisun and Honker Bays,174,NA,7.717777777777769,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Suisun and Honker Bays,174,NA,NA,16.071111111111108,NA,NA
2017,2017-02-21,2016-12-11,TRUE,Suisun and Honker Bays,174,NA,NA,NA,NA,NA
2017,2017-02-21,2016-12-11,TRUE,NA,174,NA,NA,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Cache Slough and Liberty Island,201,NA,NA,NA,NA,-1.0033333333333356
2017,2017-03-20,2016-12-11,TRUE,Cache Slough and Liberty Island,201,NA,-19.120000000000005,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Cache Slough and Liberty Island,201,NA,NA,9.603333333333335,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Cache Slough and Liberty Island,201,NA,NA,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Cache Slough and Liberty Island,201,NA,NA,NA,-0.016666666666666663,NA
2017,2017-03-20,2016-12-11,TRUE,Confluence,201,NA,NA,NA,NA,-0.5186666666666682
2017,2017-03-20,2016-12-11,TRUE,Confluence,201,NA,-16.430666666666866,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Confluence,201,NA,NA,2.9800000000000004,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Confluence,201,7533.333333333336,NA,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Confluence,201,NA,NA,NA,0.10888888888888892,NA
2017,2017-03-20,2016-12-11,TRUE,North and South Forks Mokelumne River,201,NA,NA,NA,NA,-0.6791666666666671
2017,2017-03-20,2016-12-11,TRUE,North and South Forks Mokelumne River,201,NA,-10.295000000000002,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,North and South Forks Mokelumne River,201,NA,NA,3.5116666666666685,NA,NA
2017,2017-03-20,2016-12-11,TRUE,North and South Forks Mokelumne River,201,1186.666666666666,NA,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,North and South Forks Mokelumne River,201,NA,NA,NA,0.06499999999999995,NA
2017,2017-03-20,2016-12-11,TRUE,Out of Bounds,201,NA,NA,NA,NA,-0.6033333333333335
2017,2017-03-20,2016-12-11,TRUE,Out of Bounds,201,NA,3.4899999999999807,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Out of Bounds,201,NA,NA,-0.21999999999999886,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Out of Bounds,201,NA,NA,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,201,NA,NA,NA,NA,-0.254999999999999
2017,2017-03-20,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,201,NA,-20.976666666666574,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,201,NA,NA,-1.9433333333333334,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,201,696.3333333333333,NA,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,201,NA,NA,NA,0.043333333333333335,NA
2017,2017-03-20,2016-12-11,TRUE,Sacramento River Mainstem,201,NA,NA,NA,NA,-0.5076190476190465
2017,2017-03-20,2016-12-11,TRUE,Sacramento River Mainstem,201,NA,-19.366666666666674,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Sacramento River Mainstem,201,NA,NA,-5.999523809523808,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Sacramento River Mainstem,201,4620.268333333333,NA,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Sacramento River Mainstem,201,NA,NA,NA,0.3466666666666667,NA
2017,2017-03-20,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,201,NA,NA,NA,NA,0.08000000000000007
2017,2017-03-20,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,201,NA,1419.083333333333,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,201,NA,NA,-2.2950000000000017,NA,NA
2017,2017-03-20,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,201,NA,NA,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,South Delta,201,NA,NA,NA,NA,-0.42581699346405166
2017,2017-03-20,2016-12-11,TRUE,South Delta,201,NA,-3.4072026143790595,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,South Delta,201,NA,NA,-0.0257777777777779,NA,NA
2017,2017-03-20,2016-12-11,TRUE,South Delta,201,-357.97649673202613,NA,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,South Delta,201,NA,NA,NA,-0.01383928571428572,NA
2017,2017-03-20,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,201,NA,NA,NA,NA,-0.2699999999999996
2017,2017-03-20,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,201,NA,-13.882499999999936,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,201,NA,NA,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,201,181.90666666666652,NA,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Suisun Marsh and Montezuma Slough,201,NA,NA,NA,0.023333333333333373,NA
2017,2017-03-20,2016-12-11,TRUE,Suisun and Honker Bays,201,NA,NA,NA,NA,-0.14222222222222314
2017,2017-03-20,2016-12-11,TRUE,Suisun and Honker Bays,201,NA,-4.0222222222222115,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Suisun and Honker Bays,201,NA,NA,-6.11888888888889,NA,NA
2017,2017-03-20,2016-12-11,TRUE,Suisun and Honker Bays,201,NA,NA,NA,NA,NA
2017,2017-03-20,2016-12-11,TRUE,NA,201,NA,NA,NA,NA,NA
2017,2017-04-08,2016-12-11,TRUE,Cache Slough and Liberty Island,220,NA,NA,NA,NA,-1.543333333333333
2017,2017-04-08,2016-12-11,TRUE,Cache Slough and Liberty Island,220,NA,31.896666666666704,NA,NA,NA
2017,2017-04-08,2016-12-11,TRUE,Cache Slough and Liberty Island,220,NA,NA,16.351666666666667,NA,NA
2017,2017-04-08,2016-12-11,TRUE,Cache Slough and Liberty Island,220,NA,NA,NA,NA,NA
2017,2017-04-08,2016-12-11,TRUE,Cache Slough and Liberty Island,220,NA,NA,NA,0.04000000000000001,NA
2017,2017-04-08,2016-12-11,TRUE,Confluence,220,NA,NA,NA,NA,-0.8179999999999996
2017,2017-04-08,2016-12-11,TRUE,Confluence,220,NA,2.9980000000000473,NA,NA,NA
2017,2017-04-08,2016-12-11,TRUE,Confluence,220,NA,NA,0.6479999999999997,NA,NA
2017,2017-04-08,2016-12-11,TRUE,Confluence,220,9288.88888888889,NA,NA,NA,NA
2017,2017-04-08,2016-12-11,TRUE,Confluence,220,NA,NA,NA,0.15666666666666673,NA
2017,2017-04-08,2016-12-11,TRUE,North and South Forks Mokelumne River,220,NA,NA,NA,NA,-1.0924999999999994
2017,2017-04-08,2016-12-11,TRUE,North and South Forks Mokelumne River,220,NA,-0.7008333333333354,NA,NA,NA
2017,2017-04-08,2016-12-11,TRUE,North and South Forks Mokelumne River,220,NA,NA,-0.4474999999999998,NA,NA
2017,2017-04-08,2016-12-11,TRUE,North and South Forks Mokelumne River,220,1977.7777777777774,NA,NA,NA,NA
2017,2017-04-08,2016-12-11,TRUE,North and South Forks Mokelumne River,220,NA,NA,NA,0.18166666666666664,NA
2017,2017-04-08,2016-12-11,TRUE,Out of Bounds,220,NA,NA,NA,NA,-1.2100000000000009
2017,2017-04-08,2016-12-11,TRUE,Out of Bounds,220,NA,-1.8966666666666754,NA,NA,NA
2017,2017-04-08,2016-12-11,TRUE,Out of Bounds,220,NA,NA,-0.25333333333333385,NA,NA
2017,2017-04-08,2016-12-11,TRUE,Out of Bounds,220,NA,NA,NA,NA,NA
2017,2017-04-08,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,220,NA,NA,NA,NA,-0.8333333333333321
2017,2017-04-08,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,220,NA,12.311666666666724,NA,NA,NA
2017,2017-04-08,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,220,NA,NA,2.408333333333333,NA,NA
2017,2017-04-08,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,220,793.0000000000001,NA,NA,NA,NA
2017,2017-04-08,2016-12-11,TRUE,Sacramento River Deep Water Ship Channel,220,NA,NA,NA,0.05333333333333334,NA
2017,2017-04-08,2016-12-11,TRUE,Sacramento River Mainstem,220,NA,NA,NA,NA,-1.5542857142857152
2017,2017-04-08,2016-12-11,TRUE,Sacramento River Mainstem,220,NA,-21.130476190476188,NA,NA,NA
2017,2017-04-08,2016-12-11,TRUE,Sacramento River Mainstem,220,NA,NA,6.654761904761905,NA,NA
2017,2017-04-08,2016-12-11,TRUE,Sacramento River Mainstem,220,6588.613611111112,NA,NA,NA,NA
2017,2017-04-08,2016-12-11,TRUE,Sacramento River Mainstem,220,NA,NA,NA,0.4325000000000001,NA
2017,2017-04-08,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,220,NA,NA,NA,NA,-0.04222222222222172
2017,2017-04-08,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,220,NA,-3835.473333333334,NA,NA,NA
2017,2017-04-08,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,220,NA,NA,6.493333333333336,NA,NA
2017,2017-04-08,2016-12-11,TRUE,San Pablo Bay and Carquinez Strait,220,NA,NA,NA,NA,NA
